File Name;Game Title;Rpi 1 Status;Rpi 2 Status;Rpi 3 Status;Parent;BIOS;Samples;Notes;Year;Manufacturer;Played
taitofx1;Taito FX1;Untested;Untested;Untested;;;;;1995;Sony/Taito;
tankbatt;Tank Battalion;Untested;Untested;Untested;;;;;1980;Namco;
tankbust;Tank Busters;Untested;Untested;Untested;;;;;1985;Valadon Automation;
tankfrce;Tank Force (US);Untested;Untested;Untested;;;;;1991;Namco;
tantr;Tant-R (Puzzle & Action) (Japan);Untested;Untested;Untested;;;;;1992;Sega;
taotaido;Tao Taido (set 1);Untested;Untested;Untested;;;;;1993;Video System Co.;
targ;Targ;Untested;Untested;Untested;;;;;1980;Exidy;
targeth;Target Hits;Untested;Untested;Untested;;;;;1994;Gaelco;
tattass;Tattoo Assassins (US Prototype);Untested;Untested;Untested;;;;;1994;Data East Pinball;
taxidrvr;Taxi Driver;Untested;Untested;Untested;;;;;1984;Graphic Techno;
tazmania;Tazz-Mania (set 1);Untested;Untested;Untested;;;;;1982;Stern;
tbowl;Tecmo Bowl (World?);Untested;Untested;Untested;;;;;1987;Tecmo;
tbyahhoo;Twin Bee Yahhoo! (ver JAA);Untested;Untested;Untested;;;;;1995;Konami;
tceptor;Thunder Ceptor;Untested;Untested;Untested;;;;;1986;Namco;
tdfever;TouchDown Fever;Untested;Untested;Untested;;;;;1987;SNK;
tdragon2;Thunder Dragon 2;Untested;Untested;Untested;;;;;1993;NMK;
teamqb;John Elway's Team Quarterback;Untested;Untested;Untested;;;;;1988;Leland Corp.;
teddybb;TeddyBoy Blues (New Ver.);Untested;Untested;OK;;;;;1985;Sega;
teedoff;Tee'd Off (Japan);Untested;Untested;Untested;;;;;1986;Tecmo;
tehkanwc;Tehkan World Cup;Untested;Untested;OK;;;;;1985;Tehkan;
tekipaki;Teki Paki;Untested;Untested;Untested;;;;;1991;Toaplan;
teljan;Tel Jan;Untested;Untested;Untested;;skns;;;1999;Electro Design;
telmahjn;Telephone Mahjong (Japan 890111);Untested;Untested;Untested;;;;;1988;Nichibutsu;
tempest;Tempest (rev 3);Untested;OK;OK;;;;;1980;Atari;
tengai;Tengai / Sengoku Blade: Sengoku Ace Episode II;Untested;Untested;Untested;;;;;1996;Psikyo;
terracre;Terra Cresta (YM3526 set 1);Untested;Untested;Untested;;;;;1985;Nichibutsu;
terraf;Terra Force;Untested;Untested;Untested;;;;;1987;Nichibutsu;
tetrisp2;Tetris Plus 2 (World?);Untested;Untested;Untested;;;;;1997;Jaleco / The Tetris Company;
tfrceac;ThunderForce AC;Untested;Untested;Untested;;;;;1990;Sega / Technosoft;
thedeep;The Deep (Japan);Untested;Untested;Untested;;;;;1987;Woodplace Inc.;
theend;The End;Untested;Untested;Untested;;;;;1980;Konami;
thehand;The Hand;Untested;Untested;Untested;;;;;1981;T.I.C.;
thehustl;The Hustler (Japan version M);Untested;Untested;Untested;;;;;1987;Konami;
themj;The Mah-jong (Japan);Untested;Untested;Untested;;;;;1987;Visco;
thepit;The Pit;Untested;Untested;OK;;;;;1982;Centuri;
thief;Thief;Untested;Untested;Untested;;;;;1981;Pacific Novelty;
thndrx2;Thunder Cross II (Japan);Untested;Untested;Untested;;;;;1991;Konami;
thndzone;Thunder Zone (World);Untested;Untested;Untested;;;;;1991;Data East Corporation;
thoop2;TH Strikes Back;Untested;Untested;Untested;;;;;1994;Gaelco;
thunderj;ThunderJaws;Untested;Untested;Untested;;;;;1990;Atari Games;
thunderl;Thunder & Lightning;Untested;Untested;Untested;;;;;1990;Seta;
thunderx;Thunder Cross;Untested;Untested;Untested;;;;;1988;Konami;
thundfox;Thunder Fox (World);Untested;Untested;Untested;;;;;1990;Taito Corporation Japan;
tickee;Tickee Tickats;Untested;Untested;Untested;;;;;1994;Raster Elite;
tigerh;Tiger Heli (US);Untested;Untested;Untested;;;;;1985;Taito America Corp.;
tigeroad;Tiger Road (US);Untested;Untested;Untested;;;;;1987;Capcom (Romstar license);
timber;Timber;Untested;Untested;Untested;;;;;1984;Bally Midway;
timekill;Time Killers (v1.32);Untested;Untested;OK;;;;;1992;Strata/Incredible Technologies;
timelimt;Time Limit;Untested;Untested;Untested;;;;;1983;Chuo Co. Ltd;
timeplt;Time Pilot;Untested;Untested;OK;;;;;1982;Konami;
timesold;Time Soldiers (US Rev 3);Untested;Untested;Untested;;;;;1987;[Alpha Denshi Co.] (SNK/Romstar license);
timetunl;Time Tunnel;Untested;Untested;Untested;;;;;1982;Taito Corporation;
timscanr;Time Scanner;Untested;Untested;Untested;;;;;1987;Sega;
tinklpit;Tinkle Pit (Japan);Untested;Untested;Untested;;;;;1993;Namco;
tinstar;The Tin Star;Untested;Untested;Untested;;;;;1983;Taito Corporation;
tkmmpzdm;Tokimeki Memorial Taisen Puzzle-dama (ver JAB);Untested;Untested;Untested;;;;;1995;Konami;
tkoboxng;Vs. TKO Boxing;Untested;Untested;Untested;;;;;1987;Namco LTD.;
tmek;T-MEK;Untested;Untested;Untested;;;;;1994;Atari Games;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Untested;OK;OK;;;;;1989;Konami;
tmnt2;Teenage Mutant Ninja Turtles - Turtles in Time (US 4 Players ver. UAA);Untested;OK;OK;;;;;1991;Konami;
tndrcade;Thundercade / Twin Formation;Untested;Untested;Untested;;;;;1987;[Seta] (Taito license);
tnexspce;The Next Space;Untested;Untested;Untested;;;;;1989;SNK;
tnk3;T.N.K. III (US);Untested;Untested;Untested;;;;;1985;SNK;
tnzs;The NewZealand Story (Japan);Untested;OK;Untested;;;;;1988;Taito Corporation;
todruaga;Tower of Druaga (New Ver.);Untested;Untested;Untested;;;;;1984;Namco;
toffy;Toffy;Untested;Untested;Untested;;;;;1993;Midas;
toggle;Toggle (prototype);Untested;Untested;Untested;;;;;1985;Bally/Sente;
toki;Toki (World set 1);Untested;OK;OK;;;;;1989;Tad;
tokisens;Toki no Senshi - Chrono Soldier;Untested;Untested;Untested;;;;;1987;Sega;
tokkae;Taisen Tokkae-dama (ver JAA);Untested;Untested;Untested;;;;;1996;Konami;
tokyogal;Tokyo Gal Zukan (Japan);Untested;Untested;Untested;;;;;1989;Nichibutsu;
tomahawk;Tomahawk 777 (Revision 1);Untested;Untested;Untested;;;;;1980;Data East;
tontonb;Tonton [BET] (Japan);Untested;Untested;Untested;;;;;1987;Dynax;
toobin;Toobin' (rev 3);Untested;Untested;OK;;;;;1988;Atari Games;
topgun;Vs. Top Gun;Untested;OK;Untested;;;;;1987;Konami;
tophuntr;Top Hunter - Roddy & Cathy;Untested;OK;OK;;neogeo;;(set 1) works;1994;SNK;
topsecex;Top Secret (Exidy) (version 1.0);Untested;Untested;Untested;;;;;1986;Exidy;
topspeed;Top Speed (World);Untested;Untested;Untested;;;;;1987;Taito Corporation Japan;
toride2g;Toride II Adauchi Gaiden;Untested;Untested;Untested;;;;;1994;Metro;
tornbase;Tornado Baseball;Untested;Untested;Untested;;;;;1976;Midway;
toryumon;Toryumon;Untested;Untested;Untested;;;;;1994;Sega;
totcarn;Total Carnage (rev LA1 03/10/92);Untested;Untested;Untested;;;;;1992;Midway;
tourtabl;Tournament Table (set 1);Untested;Untested;Untested;;;;;1978;Atari;
toypop;Toypop;Untested;Untested;Untested;;;;;1986;Namco;
tp84;Time Pilot '84 (set 1);Untested;Untested;OK;;;;;1984;Konami;
tpgolf;Top Player's Golf;Untested;Untested;Untested;;neogeo;;;1990;SNK;
tps;TPS;Untested;Untested;Untested;;;;;1997;Sony/Tecmo;
trackfld;Track & Field;Untested;OK;OK;;;;;1983;Konami;
trally;Thrash Rally;Untested;Untested;Untested;;neogeo;;;1991;Alpha Denshi Co.;
tranqgun;Tranquilizer Gun;Untested;Untested;Untested;;;;;1980;Sega;
transfrm;Transformer;Untested;Untested;Untested;;;;;1986;Sega;
travrusa;Traverse USA / Zippy Race;Untested;Untested;Untested;;;;;1983;Irem;
trckydoc;Tricky Doc;Untested;Untested;Untested;;;;;1987;Tecfri;
tricktrp;Trick Trap (World?);Untested;Untested;Untested;;;;;1987;Konami;
triothep;Trio The Punch - Never Forget Me... (Japan);Untested;Untested;Untested;;;;;1989;Data East Corporation;
triplep;Triple Punch;Untested;Untested;Untested;;;;;1982;KKI;
triplew1;Mahjong Triple Wars (Japan);Untested;Untested;Untested;;;;;1989;Nichibutsu;
triplew2;Mahjong Triple Wars 2 (Japan);Untested;Untested;Untested;;;;;1990;Nichibutsu;
triplhnt;Triple Hunt;Untested;Untested;Untested;;;;;1977;Atari;
tripool;Tri-Pool (Casino Tech);Untested;Untested;Untested;;;;;1981;Noma (Casino Tech license);
trisport;Tri-Sports;Untested;Untested;Untested;;;;;1989;Bally Midway;
triviabb;Trivial Pursuit (Baby Boomer Edition);Untested;Untested;Untested;;;;;1984;Bally/Sente;
triviag1;Trivial Pursuit (Genus I);Untested;Untested;Untested;;;;;1984;Bally/Sente;
triviag2;Trivial Pursuit (Genus II);Untested;Untested;Untested;;;;;1984;Bally/Sente;
triviasp;Trivial Pursuit (All Star Sports Edition);Untested;Untested;Untested;;;;;1984;Bally/Sente;
triviayp;Trivial Pursuit (Young Players Edition);Untested;Untested;Untested;;;;;1984;Bally/Sente;
trivquiz;Triv Quiz;Untested;Untested;Untested;;;;;1984;Status Games;
troangel;Tropical Angel;Untested;Untested;Untested;;;;;1983;Irem;
trog;Trog (rev LA4 03/11/91);Untested;Untested;OK;;;;;1990;Midway;
trojan;Trojan (US);Untested;Untested;Untested;;;;;1986;Capcom;
trstar;Top Ranking Stars (World new version);Untested;Untested;Untested;;;;;1993;Taito Corporation Japan;
truco;Truco-Tron;Untested;Untested;Untested;;;;;;Playtronic SRL;
truxton2;Truxton II / Tatsujin II / Tatsujin Oh (Japan);Untested;OK;Untested;;;;;1992;Toaplan;
tsamurai;Samurai Nihon-ichi (set 1);Untested;OK;Untested;;;;;1985;Taito;
tshingen;Takeda Shingen (Japan, Japanese);Untested;Untested;Untested;;;;;1988;Jaleco;
tshoot;Turkey Shoot;Untested;Untested;Untested;;;;;1984;Williams;
ttmahjng;Mahjong;Untested;Untested;Untested;;;;;1981;Taito;
tturf;Tough Turf (Japan);Untested;Untested;Untested;;;;;1989;Sega / Sunsoft;
tubep;Tube Panic;Untested;Untested;Untested;;;;;1984;Nichibutsu + Fujitek;
tugboat;Tugboat;Untested;Untested;Untested;;;;;1982;ETM;
tumblep;Tumble Pop (World);Untested;Untested;OK;;;;;1991;Data East Corporation;
tunhunt;Tunnel Hunt;Untested;Untested;Untested;;;;;1979;Atari;
turbo;Turbo;Untested;Untested;OK;;;;;1981;Sega;
turbofrc;Turbo Force;Untested;Untested;Untested;;;;;1991;Video System Co.;
turbotag;Turbo Tag (prototype);Untested;Untested;Untested;;;;;1985;Bally Midway;
turtles;Turtles;Untested;Untested;OK;;;;;1981;[Konami] (Stern license);
turtship;Turtle Ship;Untested;Untested;Untested;;;;;1988;Philko;
twinbee;TwinBee;Untested;Untested;Untested;;;;;1985;Konami;
twincobr;Twin Cobra (World);Untested;Untested;OK;;;;;1987;[Toaplan] Taito Corporation;
twineagl;Twin Eagle - Revenge Joe's Brother;Untested;Untested;Untested;;;;;1988;Seta (Taito license);
twinhawk;Twin Hawk (World);Untested;OK;Untested;;;;;1989;Taito Corporation Japan;
twinqix;Twin Qix (US Prototype);Untested;Untested;Untested;;;;;1995;Taito America Corporation;
twinspri;Twinkle Star Sprites;Untested;Untested;Untested;;neogeo;;;1996;ADK;
twotiger;Two Tigers;Untested;Untested;Untested;;;;;1984;Bally Midway;
uballoon;Ultra Balloon;Untested;Untested;Untested;;;;;1996;SunA;
uccops;Undercover Cops (World);Untested;OK;Untested;;;;;1992;Irem;
uchuuai;Mahjong Uchuu yori Ai wo komete (Japan);Untested;Untested;Untested;;;;;1989;Nichibutsu;
ultennis;Ultimate Tennis;Untested;Untested;Untested;;;;;1993;Art & Magic;
ultraman;Ultraman (Japan);Untested;Untested;Untested;;;;;1991;Banpresto/Bandai;
ultramhm;Ultra Maru-hi Mahjong (Japan);Untested;Untested;Untested;;;;;1993;Apple;
ultratnk;Ultra Tank;Untested;Untested;Untested;;;;;1978;Atari;
ultrax;Ultra X Weapons / Ultra Keibitai;Untested;Untested;Untested;;;;;1995;Banpresto + Tsuburaya Prod.;
umanclub;Ultraman Club - Tatakae! Ultraman Kyoudai!!;Untested;Untested;Untested;;;;;1992;Tsuburaya Prod. / Banpresto;
undrfire;Under Fire (World);Untested;Untested;Untested;;;;;1993;Taito Corporation Japan;
uniwars;UniWar S;Untested;Untested;Untested;;;;;1980;Irem;
unsquad;U.N. Squadron (US);Untested;OK;OK;;;;;1989;Capcom;
untoucha;Untouchable (Japan);Untested;Untested;Untested;;;;;1987;Dynax;
uopoko;Uo Poko (Japan);Untested;Untested;Untested;;;;;1998;Cave (Jaleco license);
upndown;Up'n Down;Untested;Untested;Untested;;;;;1983;Sega;
usclssic;U.S. Classic;Untested;Untested;Untested;;;;;1989;Seta;
usg185;Games V18.7C;Untested;Untested;Untested;;;;;1991;U.S. Games;
usg252;Games V25.4X;Untested;Untested;Untested;;;;;1992;U.S. Games;
usg32;Super Duper Casino (California V3.2);Untested;Untested;Untested;;;;;1987;U.S. Games;
usg83;Super Ten V8.3;Untested;Untested;Untested;;;;;1988;U.S. Games;
utoukond;Ultra Toukon Densetsu (Japan);Untested;Untested;Untested;;;;;1993;Banpresto + Tsuburaya Prod.;
valkyrie;Valkyrie No Densetsu (Japan);Untested;Untested;Untested;;;;;1989;Namco;
valtric;Valtric;Untested;Untested;Untested;;;;;1986;[NMK] (Jaleco license);
vandyke;Vandyke (Japan);Untested;Untested;Untested;;;;;1990;UPL;
vangrd2;Vanguard II;Untested;Untested;Untested;;;;;1984;SNK;
vanguard;Vanguard (SNK);Untested;Untested;Untested;;;;;1981;SNK;
vanilla;Mahjong Vanilla Syndrome (Japan);Untested;Untested;Untested;;;;;1991;Nichibutsu;
vanvan;Van-Van Car;Untested;Untested;Untested;;;;;1983;Sanritsu;
vaportra;Vapor Trail - Hyper Offence Formation (World revision 1);Untested;Untested;Untested;;;;;1989;Data East Corporation;
varth;Varth - Operation Thunderstorm (World 920612);Untested;OK;OK;;;;;1992;Capcom;
vasara;Vasara;Untested;Untested;Untested;;;;;2000;Visco;
vastar;Vastar (set 1);Untested;Untested;Untested;;;;;1983;Sesame Japan;
vball;U.S. Championship V'ball (set 1);Untested;Untested;Untested;;;;;1988;Technos;
vblokbrk;VS Block Breaker (Asia);Untested;Untested;Untested;;skns;;;1997;Kaneko / Mediaworks;
vcircle;Vicious Circle (prototype);Untested;Untested;Untested;;;;;1996;Atari Games;
vendetta;Vendetta (World 4 Players ver. T);Untested;OK;OK;;;;;1991;Konami;
venture;Venture (version 5 set 1);Untested;Untested;Untested;;;;;1981;Exidy;
vfive;V-Five (Japan);Untested;Untested;Untested;;;;;1993;Toaplan;
vfkids;Virtua Fighter Kids;Untested;Untested;Untested;;;;;1996;Sega;
victory;Victory;Untested;Untested;Untested;;;;;1982;Exidy;
victroad;Victory Road;Untested;Untested;OK;;;;;1986;SNK;
videopin;Video Pinball;Untested;Untested;Untested;;;;;1979;Atari;
viewpoin;Viewpoint;Untested;Untested;OK;;neogeo;;;1992;Sammy;
vigilant;Vigilante (World);Untested;OK;OK;;;;;1988;Irem;
vimana;Vimana;Untested;Untested;Untested;;;;;1991;Toaplan;
vindctr2;Vindicators Part II (rev 3);Untested;Untested;Untested;;;;;1988;Atari Games;
vindictr;Vindicators (rev 5);Untested;Untested;OK;;;;;1988;Atari Games;
viofight;Violence Fight (World);Untested;Untested;Untested;;;;;1989;Taito Corporation Japan;
viostorm;Violent Storm (Europe ver EAB);Untested;Untested;Untested;;;;;1993;Konami;
viper;Viper;Untested;Untested;Untested;;;;;1988;Leland Corp.;
vitaminc;Mahjong Vitamin C (Japan);Untested;Untested;Untested;;;;;1989;Home Data;
volfied;Volfied (World);Untested;Untested;Untested;;;;;1989;Taito Corporation Japan;
vsav;Vampire Savior: The Lord of Vampire (Euro 970519);Untested;OK;Untested;;;;;1997;Capcom;
vsav2;Vampire Savior 2: The Lord of Vampire (Japan 970913);Untested;OK;Untested;;;;;1997;Capcom;
vsbball;Vs. BaseBall;Untested;Untested;Untested;;;;;1984;Nintendo of America;
vsfdf;Vs. Freedom Force;Untested;Untested;Untested;;;;;1988;Konami;
vsgongf;VS Gong Fight;Untested;Untested;OK;;;;;1984;Kaneko;
vsgradus;Vs. Gradius;Untested;Untested;Untested;;;;;1986;Konami;
vsgshoe;Vs. Gumshoe;Untested;Untested;Untested;;;;;1986;Nintendo;
vshoot;J-League Soccer V-Shoot;Untested;Untested;Untested;;;;;1994;Namco;
vsmahjng;Vs. Mahjang (Japan);Untested;Untested;Untested;;;;;1984;Nintendo;
vspinbal;Vs. Pinball;Untested;Untested;Untested;;;;;1984;Nintendo;
vsskykid;Vs. Super SkyKid;Untested;Untested;Untested;;;;;1985;Namco;
vsslalom;Vs. Slalom;Untested;Untested;Untested;;;;;1986;Rare LTD.;
vssoccer;Vs. Soccer;Untested;Untested;Untested;;;;;1985;Nintendo;
vstennis;Vs. Tennis;Untested;Untested;Untested;;;;;1984;Nintendo;
vstetris;Vs. Tetris;Untested;Untested;Untested;;;;;1987;Academysoft-Elory;
vulcan;Vulcan Venture;Untested;Untested;Untested;;;;;1988;Konami;
vulgus;Vulgus (set 1);Untested;Untested;Untested;;;;;1984;Capcom;
wacko;Wacko;Untested;Untested;Untested;;;;;1982;Bally Midway;
wakuwak7;Waku Waku 7;Untested;Untested;Untested;;neogeo;;;1996;Sunsoft;
wallc;Wall Crash;Untested;Untested;Untested;;;;;1984;Midcoin;
wallst;Wall Street;Untested;Untested;Untested;;;;;1982;Century Electronics;
wanted;Wanted;Untested;Untested;Untested;;;;;1984;Sigma Enterprises Inc.;
wardner;Wardner (World);Untested;Untested;Untested;;;;;1987;[Toaplan] Taito Corporation Japan;
warlords;Warlords;Untested;Untested;Untested;;;;;1980;Atari;
warofbug;War of the Bugs or Monsterous Manouvers in a Mushroom Maze;Untested;Untested;Untested;;;;;1981;Armenia;
warpwarp;Warp & Warp;Untested;Untested;Untested;;;;;1981;Namco;
warrior;Warrior;Untested;Untested;Untested;;;;;1978;Vectorbeam;
warriorb;Warrior Blade - Rastan Saga Episode III (Japan);Untested;Untested;Untested;;;;;1991;Taito Corporation;
waterski;Water Ski;Untested;Untested;Untested;;;;;1983;Taito Corporation;
wb3;Wonder Boy III - Monster Lair (set 1);Untested;Untested;OK;;;;;1988;Sega / Westone;
wbeachvl;World Beach Volley;Untested;Untested;Untested;;;;;1995;Playmark;
wboy;Wonder Boy (set 1, new encryption);Untested;Untested;OK;;;;;1986;Sega (Escape license);
wc90;Tecmo World Cup '90 (set 1);Untested;Untested;OK;;;;;1989;Tecmo;
wcbowl;World Class Bowling (v1.66);Untested;Untested;Untested;;;;;1995;Incredible Technologies;
wecleman;WEC Le Mans 24;Untested;Untested;Untested;;;;;1986;Konami;
welltris;Welltris (Japan, 2 players);Untested;Untested;Untested;;;;;1991;Video System Co.;
wfortune;Wheel Of Fortune;Untested;Untested;Untested;;;;;1989;GameTek;
wg3dh;Wayne Gretzky's 3D Hockey;Untested;Untested;Untested;;;;;1996;Atari Games;
wgp;World Grand Prix (US);Untested;Untested;Untested;;;;;1989;Taito America Corporation;
wh1;World Heroes (set 1);Untested;Untested;Untested;;neogeo;;;1992;Alpha Denshi Co.;
wh2;World Heroes 2;Untested;Untested;Untested;;neogeo;;;1993;ADK;
wh2j;World Heroes 2 Jet;Untested;Untested;Untested;;neogeo;;;1994;ADK / SNK;
whodunit;Who Dunit (version 8.0);Untested;Untested;Untested;;;;;1988;Exidy;
whp;World Heroes Perfect;Untested;Untested;Untested;;neogeo;;;1995;ADK / SNK;
wildfang;Wild Fang / Tecmo Knight;Untested;Untested;Untested;;;;;1989;Tecmo;
willow;Willow (US);Untested;OK;OK;;;;;1989;Capcom;
wilytowr;Wily Tower;Untested;Untested;Untested;;;;;1984;Irem;
winterht;Winter Heat;Untested;Untested;Untested;;;;;1997;Sega;
wiping;Wiping;Untested;Untested;Untested;;;;;1982;Nichibutsu;
wits;Wit's (Japan);Untested;Untested;Untested;;;;;1989;Athena (Visco license);
wiz;Wiz;Untested;Untested;Untested;;;;;1985;Seibu Kaihatsu Inc.;
wizdfire;Wizard Fire (US v1.1);Untested;Untested;OK;;;;;1992;Data East Corporation;
wjammers;Windjammers / Flying Power Disc;Untested;Untested;OK;;neogeo;;;1994;Data East Corporation;
wldcourt;World Court (Japan);Untested;Untested;OK;;;;;1988;Namco;
wmatch;Water Match;Untested;Untested;Untested;;;;;1984;Sega;
wndrmomo;Wonder Momo;Untested;Untested;Untested;;;;;1987;Namco;
wndrplnt;Wonder Planet (Japan);Untested;Untested;Untested;;;;;1987;Data East Corporation;
wof;Warriors of Fate (World 921002);Untested;OK;Untested;;;;;1992;Capcom;
wolfpack;Wolf Pack (prototype);Untested;Untested;Untested;;;;;1978;Atari;
wotw;War of the Worlds;Untested;Untested;Untested;;;;;1981;Cinematronics;
wow;Wizard of Wor;Untested;Untested;OK;;;;;1980;Midway;
wrally2;World Rally 2: Twin Racing;Untested;Untested;Untested;;;;;1995;Gaelco;
wrecking;Vs. Wrecking Crew;Untested;Untested;Untested;;;;;1984;Nintendo;
wrestwar;Wrestle War;Untested;Untested;Untested;;;;;1989;Sega;
wrofaero;War of Aero - Project MEIOU;Untested;Untested;Untested;;;;;1993;Yang Cheng;
ws;World Stadium (Japan);Untested;Untested;OK;;;;;1988;Namco;
wseries;World Series: The Season;Untested;Untested;Untested;;;;;1985;Cinematronics;
wsf;World Soccer Finals;Untested;Untested;Untested;;;;;1990;Leland Corp.;
wwestern;Wild Western (set 1);Untested;Untested;Untested;;;;;1982;Taito Corporation;
wwfmania;WWF: Wrestlemania (rev 1.30 08/10/95);Untested;OK;Untested;;;;;1995;Midway;
wwfsstar;WWF Superstars (US);Untested;Untested;OK;;;;;1989;Technos Japan;
wwfwfest;WWF WrestleFest (US);Untested;OK;OK;;;;;1991;Technos Japan;
wwjgtin;Wai Wai Jockey Gate-In!;Untested;Untested;Untested;;;;;1984;Jaleco / Casio;
xevi3dg;Xevious 3D/G (XV31/VER.A);Untested;Untested;Untested;;;;;1995;Namco;
xevious;Xevious (Namco);Untested;OK;OK;;;;;1982;Namco;
xexex;Xexex (World);Untested;Untested;Untested;;;;;1991;Konami;
xmcota;X-Men: Children of the Atom (Euro 950105);Untested;OK;OK;;;;;1994;Capcom;
xmen;X-Men (US 4 Players);Untested;OK;OK;;;;;1992;Konami;
xmultipl;X Multiply (Japan);Untested;Untested;Untested;;;;;1989;Irem;
xmvsf;X-Men Vs. Street Fighter (Euro 960910);Untested;OK;OK;;;;;1996;Capcom;
xorworld;Xor World (prototype);Untested;Untested;Untested;;;;;1990;Gaelco;
xsleena;Xain'd Sleena;Untested;OK;Untested;;;;;1986;Technos;
xxmissio;XX Mission;Untested;Untested;Untested;;;;;1986;UPL;
xybots;Xybots (rev 2);Untested;Untested;OK;;;;;1987;Atari Games;
xyonix;Xyonix;Untested;Untested;Untested;;;;;1989;Philko;
yamagchi;Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun;Untested;Untested;Untested;;;;;1985;Taito;
yamato;Yamato (US);Untested;Untested;OK;;;;;1983;Sega;
yamyam;Yam! Yam!?;Untested;Untested;Untested;;;;;1990;Dooyong;
yard;10 Yard Fight (Japan);Untested;Untested;Untested;;;;;1983;Irem;
yarunara;Mahjong Yarunara (Japan);Untested;Untested;Untested;;;;;1991;Dynax;
yesnoj;Yes/No Sinri Tokimeki Chart;Untested;Untested;Untested;;;;;1992;Taito Corporation;
yiear;Yie Ar Kung-Fu (set 1);Untested;Untested;OK;;;;;1985;Konami;
youjyudn;Youjyuden (Japan);Untested;Untested;Untested;;;;;1986;Irem;
yuyugogo;Yuuyu no Quiz de GO!GO! (Japan);Untested;Untested;Untested;;;;;1990;Taito Corporation;
zaviga;Zaviga;Untested;Untested;Untested;;;;;1984;Data East Corporation;
zaxxon;Zaxxon (set 1);Untested;OK;OK;;;;;1982;Sega;
zedblade;Zed Blade / Operation Ragnarok;Untested;Untested;Untested;;neogeo;;;1994;NMK;
zektor;Zektor (revision B);Untested;Untested;Untested;;;;;1982;Sega;
zerohour;Zero Hour;Untested;Untested;Untested;;;;;1980;Universal;
zeropnt;Zero Point (set 1);Untested;Untested;Untested;;;;;1998;Unico;
zeropnt2;Zero Point 2;Untested;Untested;Untested;;;;;1999;Unico;
zerowing;Zero Wing;Untested;OK;Untested;;;;;1989;Toaplan;
zerozone;Zero Zone;Untested;Untested;OK;;;;;1993;Comad;
zigzag;Zig Zag (Galaxian hardware, set 1);Untested;Untested;Untested;;;;;1982;LAX;
zingzip;Zing Zing Zip;Untested;Untested;Untested;;;;;1992;Allumer + Tecmo;
zoar;Zoar;Untested;Untested;Untested;;;;;1982;Data East USA;
zodiack;Zodiack;Untested;Untested;Untested;;;;;1983;Orca (Esco Trading Co);
zookeep;Zoo Keeper (set 1);Untested;Untested;OK;;;;;1982;Taito America Corporation;
zunkyou;Zunzunkyou No Yabou (Japan);Untested;Untested;Untested;;;;;1994;Sega;
zzyzzyxx;Zzyzzyxx (set 1);Untested;Untested;OK;;;;;1982;Cinematronics + Advanced Microcomputer Systems;
